SMILES,PC1,NR-AR
CC(CC=O)c1ccccc1,-0.027717098682318753,0
CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,0.6514666430915472,0
CC(CCC(=O)O)C(=O)O,0.5747098890904452,0
CC(CCO)CC(C)(C)C,1.12047782529943,0
CC(CCO)CCCC(C)(C)O,1.1205428043854007,0
CC(CCO)CCc1ccccc1,0.64054349035337,0
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,0.2655129443988629,0
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,-0.029251860985135936,0
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,-0.3558046337838004,0
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0.26563971705061257,0
CC(CCl)OC(C)CCl,0.2326157654180922,0
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0.2327907540039525,0
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,0.4851354188958947,0
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,-0.44651925077038157,0
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,-0.5764939752839704,0
CC(CN(CCN(CC(C)OCCO)CC(C)OCCO)CC(C)OCCO)OCCO,0.52604844517198,0
CC(CN)CC(C)(C)CCN,0.4503880171797416,0
CC(CN)CCCN,0.23083965003488022,0
CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,-0.23481233100312954,0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-0.23495044247447364,0
CC(CN1c2ccccc2Sc2cccnc21)N(C)C,-0.23498273861029906,0
CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,-0.6972941478798846,0
CC(CNC1CCCCC1)OC(=O)c1ccccc1,0.11217145087940045,0
CC(CO)(CO)C(=O)O,0.15780945961376186,0
CC(CO)(CO)CO,0.15752978025175896,0
CC(CO)(CO)[N+](=O)[O-],-0.21740488382301562,0
CC(CO)CO,-0.062136294871854236,0
CC(CO)Oc1ccccc1,-0.02739032355270188,0
CC(CO)c1ccccc1,-0.32247537551468497,0
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,-0.027246490080152785,0
CC(COC(C)(C)C)OCCCO,1.1206169224457023,0
CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1,-0.02728001986426598,0
CC(COCCO)OCCO,0.9010039008198216,0
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,0.19224031716517825,0
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,-0.2308186233852721,0
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,-0.029298170585399796,0
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,-0.6973098499814414,0
CC(COc1ccccc1)NN,-0.6975625100832458,0
CC(C[N+](C)(C)C)OC(N)=O,-0.14202857856888854,0
CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@H](C)O[C@H](C)C1,-0.13866753151162411,0
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0.34583035599429607,0
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,0.26556955092118023,0
CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1,0.409119098719737,0
CC(Cc1ccc2c(c1)OCO2)NO,-0.43292737438540396,0
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,0.26583814067923256,0
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,-0.18283457852359317,0
CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,0.5846782446455812,0
CC(Cc1ccccc1)NCc1ccccc1Cl,-0.0295302795609918,0
CC(Cl)(Cl)C(=O)O,-0.3762295252079324,0
CC(Cl)(Cl)Cl,-0.3766359936610208,0
CC(Cl)(Cl)[N+](=O)[O-],-0.7515940774820757,0
CC(Cl)C(=O)O,-0.37623622679844443,0
CC(Cl)C(C)Cl,-0.3766237200006341,0
CC(Cl)C(Cl)Cl,-0.37661327458595667,0
CC(Cl)CCl,-0.06236765024454327,0
CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,-0.06207215208138156,0
CC(Cl)Cl,-0.3766502328936142,0
CC(N)(C(=O)O)c1ccc(C(=O)O)cc1,-0.7918850926497321,0
CC(N)=O,-0.7511943889317634,0
CC(N)=S,-0.7514652736846328,0
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,-0.18266304780701423,0
CC(N)C12CC3CC(CC(C3)C1)C2,0.15512676298300948,0
CC(N)CCCC(C)(C)O,0.41893700243254833,0
CC(N)CN,-0.437402474204975,0
CC(N)Cc1c[nH]c2ccc(O)cc12,-0.43317049223644644,0
CC(N)Cc1ccc(O)cc1,-0.6974120901675925,0
CC(N)Cc1ccc2c(c1)OCO2,-0.43304064739329606,0
CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,-0.7921152928957038,0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,-0.7920267108580992,0
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,-0.6702861778670317,0
CC(NN)c1ccccc1,-1.0120985129319655,0
CC(NNC(=O)c1ccccc1)c1ccccc1,-1.0116501977922896,0
CC(O)(P(=O)(O)O)P(=O)(O)O,-0.37626516972931545,0
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-0.41705966108818016,0
CC(O)C#CC(C)O,-0.37641832992458485,0
CC(O)C(=O)O,-0.37620967011373785,0
CC(O)C(C)O,-0.37651355691544597,0
CC(O)C(CO)C(C)O,-0.034687618309080626,0
CC(O)C1CCCCC1,0.48004972151059694,0
CC(O)CC(C)(C)O,0.4522681542906451,0
CC(O)CC(C)O,0.23265956587488185,0
CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.7165357978531948,0
CC(O)CCO,0.574386714745373,0
CC(O)CCl,0.23259023961340158,0
CC(O)CN,-0.14246197797646645,0
CC(O)CN(CC(C)O)CC(C)O,-0.14235181245738263,0
CC(O)CN(CCCN(C)C)CCCN(C)C,0.5259275066294473,0
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.18417961939222355,0
CC(O)CNCC(C)O,-0.14249297612948544,0
CC(O)CO,0.232647472368346,0
CC(O)COCC(C)O,0.23273950697785079,0
CC(O)COc1ccccc1,-0.027470814110547304,0
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.04843489007791674,0
CC(O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,0.05510209242574665,0
CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2.4569445056761476,0
CC(O)c1ccccc1,-0.6368454654019496,0
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,-0.6362604043885485,0
CC(Oc1cc(Cl)ccc1Cl)C(=O)O,-0.5917778787498404,0
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,-0.6363622050492164,0
CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,-0.839602931252073,0
CC(Oc1cccc(Cl)c1)C(=O)O,-0.6362649234001536,0
CC(S)C(=O)NCC(=O)O,-0.4564221870255288,0
CC(S)C(C)S,-0.3766358907585879,0
CC(c1cc2ccccc2s1)N(O)C(N)=O,-0.7473371641963356,0
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,-0.4169701753848629,0
CC(c1ccc(O)cc1)c1ccc(O)cc1,-0.6366377802810946,0
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0.2854009153893426,0
CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,0.2856435892801676,0
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.534786284691424,0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.5347458774662146,0
CC/C(=N\OC/C=C/Cl)C1=C(O)CC(C2CCOCC2)CC1=O,0.9596381671550591,0
CC/C(C)=N/O[Si](C)(O/N=C(\C)CC)O/N=C(\C)CC,-0.26520448224502363,0
CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,0.4601772324312096,0
CC/C=C/CCCCCCCCCCOC(C)=O,0.801802296229815,0
CC/C=C/CCO,0.459554750563466,0
CC/C=C1/OC(=O)c2ccccc21,0.28708235619685046,0
CC/C=C\C#N,-0.3651244033014444,0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,0.46000685536916713,0
CC/C=C\CC/C=C/C(OCC)OCC,0.16470026613370076,0
CC/C=C\CC/C=C/CO,0.16477437714213566,0
CC/C=C\CC1=C(C)CCC1=O,1.9042788529560075,0
CC/C=C\CCCCCCCCCCOC(C)=O,0.801802296229815,0
CC/C=C\CCCCCO,0.4595620803244335,0
CC/C=C\CCCCO,0.4595654417553951,0
CC/C=C\CCO,0.459554750563466,0
CC/C=C\CCOC(=O)C(C)C,0.4599122308679828,0
CC/C=C\CCOC(=O)CC,0.46004452783960786,0
CC/C=C\CCOC(=O)CCCCC,1.1160246911687934,0
CC/C=C\CCOC(=O)c1ccccc1,0.19955734855330481,0
CC/C=C\CCOC(=O)c1ccccc1O,0.19964502067560747,0
CC/C=C\CCOC(C)=O,0.8018099107732475,0
CC/C=C\CCOC(C)OCC,0.8013231515669532,0
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,-0.8555232519217952,0
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,0.7307212392104623,0
CC1(C)C(/C=C\C=C/C=C\C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccc3ccccc3c21,0.9320276084711405,0
CC1(C)C(=O)C(C)(C)C1=O,0.3648139181766678,0
CC1(C)C(=O)N(Br)C(=O)N1Br,0.13282278737238712,0
CC1(C)C(=O)N(Br)C(=O)N1Cl,0.1327373909495893,0
CC1(C)C(=O)N(Cl)C(=O)N1Br,0.1327541953416101,0
CC1(C)C(=O)N(Cl)C(=O)N1Cl,0.1327370649988298,0
CC1(C)C(=O)NC(=O)N1CO,0.47476381477971336,0
CC1(C)C(=O)NC(=O)NC1=O,-0.010345932079028175,0
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-0.23284951231643258,0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.21745415650918248,0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0.4209989430354874,0
CC1(C)C(O)C(C)(C)C1O,0.23091253793534988,0
CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3,2.5469939603116813,0
CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,3.038897157491673,0
CC1(C)CC(=O)CC(C)(C)N1,0.5990824630887872,0
CC1(C)CC(=O)CC(C)(C)N1[O],0.5991218069528828,0
CC1(C)CC(N)CC(C)(C)N1,0.17000549065809295,0
CC1(C)CC(N)CC(C)(CN)C1,0.1699912274063386,0
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,0.17007529391830628,0
CC1(C)CC(O)CC(C)(C)N1,0.4652420660250571,0
CC1(C)CC(O)CC(C)(C)N1[O],0.4654309987314155,0
CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,0.791858289554179,0
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1.9597551968150764,1
CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,0.6129776147005017,0
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,0.6129962085310274,0
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1.4930072687661298,0
CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1,1.4737349178144548,0
CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,2.1614871704956413,0
CC1(C)CCC=[N+]1[O-],0.8077364000678444,0
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OC(=O)C[C@H]21,2.323907402607214,0
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OCC[C@H]21,2.1894025231236807,0
CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,0.12401931188867182,0
CC1(C)CON(Cc2ccccc2Cl)C1=O,0.808038569017296,0
CC1(C)COP(Oc2ccccc2)OC1,0.28453780143412105,0
CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,1.2462283317685505,0
CC1(C)Cc2cccc(N)c2O1,0.46832215773902214,0
CC1(C)Cc2cccc(O)c2O1,0.8435740512608436,0
CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,-0.6249908670360016,0
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,-0.08693789952950964,0
CC1(C)NC(=O)NC1=O,0.13283722275046733,0
CC1(C)OC(=O)NC1=O,0.1328623123299682,0
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,0.48192152326870125,0
CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,0.9121536197694899,0
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,0.6932593710997601,0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.5881119737133473,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.615224496410929,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,3.5999649170033003,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.173524935573234,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.15441331376256,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.402457519040187,1
CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@H]1CC(=O)[C@]1(C)[C@@H]3CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,2.122134720685522,1
CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,0.745055775548283,0
CC1(C)SC(C)(C)SC(C)(C)S1,0.010505543620147273,0
CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,0.4599613793176342,1
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,0.1333139923340006,0
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0.6127520063685437,0
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,0.1676106913631043,0
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0.16771576411946548,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-0.06138322588739176,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O,-0.127519877991728,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,-0.12743816740712396,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,-0.12736682478877878,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-0.12742728422111646,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,0.16750417477090868,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.28035682283196056,1
CC1(C)[C@@H](/C=C(\Cl)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,0.21743612910547333,0
CC1(C)[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)[C@H]1/C=C1\CCSC1=O,1.310381411486312,0
CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,0.21738265836253595,0
CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,3.0741724183554617,0
CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,3.0391804666274718,0
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,3.038897157491673,0
CC1(C)[C@@H]2C(=O)CCC(C)(C)[C@@]23CC[C@@H]1C3,2.424933036836363,0
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,2.126526505825411,0
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,2.122149546033443,0
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OC(=O)CSC#N)C2,1.8839292764755744,0
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,0.42844328455525255,0
CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,0.21745415650918248,0
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,0.4211167552152128,0
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1O,1.7398840892513,0
CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,2.122149546033443,0
CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21,1.4582876107839076,0
CC1(CO)CN(c2ccccc2)NC1=O,0.18697720324376882,0
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,1.008342572106656,0
CC1(N)CCC(C(C)(C)N)CC1,1.1787095730925203,0
CC1(O)CCC(C(C)(C)O)CC1,1.9149239630628034,0
CC1(O)CSC(C)(O)CS1,1.3543051190472264,0
CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O,0.9876130905608573,0
CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,-0.12769790595927097,0
CC1(c2ccccc2)OC(C(=O)O)=CC1=O,0.7433191428435175,0
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,0.5286433899474208,0
CC12CC3CC(C)(C1)CC(N)(C3)C2,0.290903918484335,0
CC12CCC(C1)C(C)(C)C2O,1.7398840892513,0
CC12CCC(CC1)C(C)(C)O2,1.8487169717227327,0
CC12CCC(CC1=O)C2(C)C,2.126526505825411,0
CC12CCC(C[N+](C)(CCC[N+](C)(C)C)C1)C2(C)C,1.3216616530859262,0
CC12CCCC=C1C(=O)OC2=O,2.140808037308917,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,1.1294493344313483,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,1.7651212032880872,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Oc2c(C)c(C)c3c(c2C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O3)C(C)(C)CCC1,2.246434600198619,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)CCC2(C)C)C(C)(C)CCC1=O,2.194105702479457,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,1.7649331507009929,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)C[C@H](O)C1,1.435688908273382,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,1.7650305036229936,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1.7649997515628406,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=C\C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(O)C(=O)CC2(C)C)C(C)(C)CC(=O)C1O,1.5698789239381552,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1,1.7650305036229936,0
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,1.7651212032880872,0
CC1=C(Br)C(=O)C(Br)=C/C1=C(\c1ccccc1S(=O)(=O)O)c1cc(Br)c(O)c(Br)c1C,0.1808645230785783,0
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0.03327970525891649,0
CC1=C(C(=O)Nc2ccccc2)SCCO1,0.03330228418936726,0
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,0.7408343553158272,0
CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,0.26585493044846314,0
CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,1.1262553535372766,0
CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O,1.0219295328919036,0
CC1=C(C)S(=O)(=O)CCS1(=O)=O,0.6687132499554633,0
CC1=C(C=O)C(C)(C)CC=C1,1.3184190591272842,0
CC1=C(C=O)C(C)(C)CCC1,1.7650367484035556,0
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,0.8599567824831051,0
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,1.0835207563922111,0
CC1=C(CC=O)C(C)(C)CCC1,2.386468350308559,0
CC1=C(O)C(=O)C(C)O1,0.3099765155688477,0
CC1=C(O)C(=O)CO1,0.9463632889999276,0
CC1=C(O)C(=O)OC1C,0.4973247083275791,0
CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,2.7606218799283444,0
CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2CC1,1.920728154346009,0
CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2[C@H](O)C1,1.730126534443292,0
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,2.4903163056845132,0
CC1=CC(=O)/C(=C(/C)O)C(=O)O1,0.4416281650723867,0
CC1=CC(=O)CC(C)(C)C1,1.7491861148798857,0
CC1=CC(=O)CC(C)(C)C1(O)/C=C/C(C)=C\C(=O)O,1.8419589717326812,0
CC1=CC(=O)CC(C)(C)C1=O,1.7052344383102331,0
CC1=CC(=O)CCC1,1.570461266933554,0
CC1=CC(=O)NS(=O)(=O)O1,-0.12114011190089552,0
CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,1.390536283314746,0
CC1=CC(=O)c2ccccc2C1=O,0.3016585542127727,0
CC1=CC(C)(C)Nc2ccccc21,0.3110737777019052,0
CC1=CC(C)C(C=O)C(C)C1,0.5345927136834425,0
CC1=CC(C)C(C=O)CC1,1.1937114353833396,0
CC1=CC(O)CC(C)(C)C1,1.4362335957813526,0
CC1=CC2C3CC(C=C3C)C2C1,1.573455524074206,0
CC1=CC=C(C(C)C)CC1,1.0055435261106378,0
CC1=CCC(=C(C)C)CC1,1.332299466098423,0
CC1=CCC(C(C)(C)O)CC1,1.7398448062764655,0
CC1=CCC(C(C)C)=CC1,1.2020843712129727,0
CC1=CCC(C(C)C)C=C1,0.6052675936736762,0
CC1=CCC(O)(C(C)C)CC1,2.289321051198037,0
CC1=CCC2C(C1)C2(C)C,1.926431981879013,0
CC1=CCC2CC1C2(C)C,1.168415142293752,0
CC1=CCCC(C)(C)C12CCC(C)O2,2.587675574220973,0
CC1=CC[C@@H]2C[C@H]1C2(C)C,1.168415142293752,0
CC1=CC[C@@]23CC1C(C)(C)[C@@H]2CC[C@H]3C,2.260960803981904,0
CC1=CC[C@H](C(C)C)C=C1,0.6052675936736762,0
CC1=CC[C@H](CC=O)C1(C)C,1.6064438048129905,0
CC1=CC[C@H]2C[C@@H]1C2(C)C,1.168415142293752,0
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,1.4356166724774047,0
CC1=NC(C)OC1C,-0.6077377941800256,0
CC1=NN(c2cc(Cl)c(S(=O)(=O)O)cc2Cl)C(=O)C1/N=N/c1ccc(S(=O)(=O)O)cc1,-0.7340546167488586,0
CC1=NN(c2cc(S(=O)(=O)O)ccc2Cl)C(=O)C1/N=N/c1ccccc1,-0.7340659761775494,0
